amfi_code,date,nav
120465,2024-05-28,33.5809
120465,2024-05-29,33.2391
120465,2024-05-30,33.5728
120465,2024-05-31,33.1994
120465,2024-06-03,32.6117
120465,2024-06-04,32.1542
120465,2024-06-05,31.911
120465,2024-06-06,31.728
120465,2024-06-07,32.9849
120465,2024-06-10,33.632
120465,2024-06-11,34.2738
120465,2024-06-12,35.0164
120465,2024-06-13,34.4091
120465,2024-06-14,33.6739
120465,2024-06-17,33.0244
120465,2024-06-18,33.8386
120465,2024-06-19,33.5268
120465,2024-06-20,32.7929
120465,2024-06-21,32.5593
120465,2024-06-24,32.4402
120465,2024-06-25,32.6175
120465,2024-06-26,32.7855
120465,2024-06-27,32.3176
120465,2024-06-28,32.737
120465,2024-07-01,32.3811
120465,2024-07-02,32.3106
120465,2024-07-03,32.7305
120465,2024-07-04,32.3732
120465,2024-07-05,32.062
120465,2024-07-08,32.4238
120465,2024-07-09,31.9438
120465,2024-07-10,31.7428
120465,2024-07-11,32.0805
120465,2024-07-12,33.287
120465,2024-07-15,33.6709
120465,2024-07-16,33.9787
120465,2024-07-17,34.3249
120465,2024-07-18,33.6836
120465,2024-07-19,33.7751
120465,2024-07-22,33.7785
120465,2024-07-23,33.9954
120465,2024-07-24,34.0883
120465,2024-07-25,34.3429
120465,2024-07-26,34.1722
120465,2024-07-29,34.23
120465,2024-07-30,33.4952
120465,2024-07-31,33.3236
120465,2024-08-01,34.179
120465,2024-08-02,34.3968
120465,2024-08-05,34.4057
120465,2024-08-06,35.6018
120465,2024-08-07,34.7524
120465,2024-08-08,34.0804
120465,2024-08-09,35.1527
120465,2024-08-12,35.2041
120465,2024-08-13,35.0727
120465,2024-08-14,34.3379
120465,2024-08-15,34.6365
120465,2024-08-16,34.9979
120465,2024-08-19,34.3306
120465,2024-08-20,34.2657
120465,2024-08-21,34.0806
120465,2024-08-22,34.2592
120465,2024-08-23,33.5908
120465,2024-08-26,34.3691
120465,2024-08-27,34.9575
120465,2024-08-28,34.7511
120465,2024-08-29,34.6378
120465,2024-08-30,34.5748
120465,2024-09-02,34.1123
120465,2024-09-03,33.8617
120465,2024-09-04,33.7185
120465,2024-09-05,34.7188
120465,2024-09-06,35.3324
120465,2024-09-09,35.9493
120465,2024-09-10,36.2115
120465,2024-09-11,35.5062
120465,2024-09-12,35.5022
120465,2024-09-13,36.1449
120465,2024-09-16,35.3492
120465,2024-09-17,35.7767
120465,2024-09-18,37.2951
120465,2024-09-19,38.0316
120465,2024-09-20,39.0238
120465,2024-09-23,39.2019
120465,2024-09-24,39.9098
120465,2024-09-25,39.4195
120465,2024-09-26,40.0092
120465,2024-09-27,40.5059
120465,2024-09-30,40.743
120465,2024-10-01,41.734
120465,2024-10-02,41.3557
120465,2024-10-03,41.2427
120465,2024-10-04,41.3398
120465,2024-10-07,40.5999
120465,2024-10-08,40.7915
120465,2024-10-09,39.5553
120465,2024-10-10,40.3258
120465,2024-10-11,40.3853
120465,2024-10-14,40.0323
120465,2024-10-15,39.4565
120465,2024-10-16,39.3149
120465,2024-10-17,39.8269
120465,2024-10-18,40.2449
120465,2024-10-21,39.7593
120465,2024-10-22,39.1791
120465,2024-10-23,39.6672
120465,2024-10-24,39.1767
120465,2024-10-25,39.2438
120465,2024-10-28,39.3561
120465,2024-10-29,39.6022
120465,2024-10-30,40.2391
120465,2024-10-31,39.3499
120465,2024-11-01,38.0212
120465,2024-11-04,37.657
120465,2024-11-05,38.902
120465,2024-11-06,40.3427
120465,2024-11-07,41.6981
120465,2024-11-08,41.5797
120465,2024-11-11,40.2723
120465,2024-11-12,38.5994
120465,2024-11-13,38.1973
120465,2024-11-14,38.0854
120465,2024-11-15,39.0012
120465,2024-11-18,39.6352
120465,2024-11-19,39.8226
120465,2024-11-20,39.21
120465,2024-11-21,38.5568
120465,2024-11-22,38.7576
120465,2024-11-25,39.2685
120465,2024-11-26,39.5705
120465,2024-11-27,38.8587
120465,2024-11-28,39.3385
120465,2024-11-29,39.665
120465,2024-12-02,38.9258
120465,2024-12-03,38.401
120465,2024-12-04,38.9012
120465,2024-12-05,38.7617
120465,2024-12-06,39.8951
120465,2024-12-09,40.2803
120465,2024-12-10,39.9531
120465,2024-12-11,39.9711
120465,2024-12-12,40.0421
120465,2024-12-13,39.5425
120465,2024-12-16,38.918
120465,2024-12-17,39.4341
120465,2024-12-18,40.0591
120465,2024-12-19,40.5199
120465,2024-12-20,41.6509
120465,2024-12-23,41.2711
120465,2024-12-24,42.5411
120465,2024-12-25,41.8783
120465,2024-12-26,41.1415
120465,2024-12-27,39.8643
120465,2024-12-30,39.5697
120465,2024-12-31,39.236
120465,2025-01-01,39.6324
120465,2025-01-02,39.8315
120465,2025-01-03,39.0015
120465,2025-01-06,38.7506
120465,2025-01-07,38.5161
120465,2025-01-08,37.3093
120465,2025-01-09,36.6742
120465,2025-01-10,36.1886
120465,2025-01-13,37.1455
120465,2025-01-14,37.297
120465,2025-01-15,37.7653
120465,2025-01-16,36.7705
120465,2025-01-17,37.5843
120465,2025-01-20,38.4884
120465,2025-01-21,37.1284
120465,2025-01-22,36.6806
120465,2025-01-23,37.0312
120465,2025-01-24,37.4842
120465,2025-01-27,37.0502
120465,2025-01-28,36.87
120465,2025-01-29,36.497
120465,2025-01-30,36.5927
120465,2025-01-31,37.4044
120465,2025-02-03,36.9091
120465,2025-02-04,37.5974
120465,2025-02-05,37.0923
120465,2025-02-06,36.5499
120465,2025-02-07,37.1117
120465,2025-02-10,37.7511
120465,2025-02-11,38.3536
120465,2025-02-12,37.4696
120465,2025-02-13,37.1791
120465,2025-02-14,37.7535
120465,2025-02-17,37.8057
120465,2025-02-18,37.099
120465,2025-02-19,37.4286
120465,2025-02-20,36.9708
120465,2025-02-21,38.1885
120465,2025-02-24,39.2747
120465,2025-02-25,39.7267
120465,2025-02-26,40.7251
120465,2025-02-27,40.7985
120465,2025-02-28,41.3865
120465,2025-03-03,42.5136
120465,2025-03-04,42.7285
120465,2025-03-05,42.5593
120465,2025-03-06,41.2805
120465,2025-03-07,41.2449
120465,2025-03-10,41.8824
120465,2025-03-11,42.6219
120465,2025-03-12,43.0359
120465,2025-03-13,42.6439
120465,2025-03-14,41.1536
120465,2025-03-17,40.8129
120465,2025-03-18,40.6153
120465,2025-03-19,40.4123
120465,2025-03-20,40.8879
120465,2025-03-21,42.3753
120465,2025-03-24,42.4964
120465,2025-03-25,42.3576
120465,2025-03-26,42.1868
120465,2025-03-27,42.3081
120465,2025-03-28,41.7042
120465,2025-03-31,41.8209
120465,2025-04-01,42.1868
120465,2025-04-02,42.3728
120465,2025-04-03,42.7487
120465,2025-04-04,43.1096
120465,2025-04-07,41.762
120465,2025-04-08,42.2673
120465,2025-04-09,41.7836
120465,2025-04-10,40.9859
120465,2025-04-11,40.1971
120465,2025-04-14,40.5363
120465,2025-04-15,40.3997
120465,2025-04-16,39.2022
120465,2025-04-17,39.5644
120465,2025-04-18,38.5643
120465,2025-04-21,38.6859
120465,2025-04-22,38.8765
120465,2025-04-23,39.5209
120465,2025-04-24,40.8134
120465,2025-04-25,39.8368
120465,2025-04-28,39.8245
120465,2025-04-29,39.6517
120465,2025-04-30,39.9864
120465,2025-05-01,40.167
120465,2025-05-02,39.9376
120465,2025-05-05,39.646
120465,2025-05-06,38.8745
120465,2025-05-07,39.5904
120465,2025-05-08,39.9428
120465,2025-05-09,40.628
120465,2025-05-12,40.4268
120465,2025-05-13,39.9745
120465,2025-05-14,39.224
120465,2025-05-15,39.5023
120465,2025-05-16,38.788
120465,2025-05-19,40.1034
120465,2025-05-20,39.1849
120465,2025-05-21,39.4028
120465,2025-05-22,40.5391
120465,2025-05-23,41.002
120465,2025-05-26,41.1577
120465,2025-05-27,40.4663
120465,2025-05-28,39.4856
120465,2025-05-29,40.0579
120465,2025-05-30,41.1694
120465,2025-06-02,40.8703
120465,2025-06-03,40.0583
120465,2025-06-04,38.3113
120465,2025-06-05,37.6592
120465,2025-06-06,37.6061
120465,2025-06-09,38.7124
120465,2025-06-10,39.2061
120465,2025-06-11,39.4463
120465,2025-06-12,39.1872
120465,2025-06-13,38.8008
120465,2025-06-16,39.8071
120465,2025-06-17,39.9762
120465,2025-06-18,38.4886
120465,2025-06-19,38.0464
120465,2025-06-20,37.4829
120465,2025-06-23,37.1381
120465,2025-06-24,37.538
120465,2025-06-25,37.4892
120465,2025-06-26,37.4612
120465,2025-06-27,38.3706
120465,2025-06-30,37.914
120465,2025-07-01,39.2102
120465,2025-07-02,38.7613
120465,2025-07-03,38.8482
120465,2025-07-04,38.6762
120465,2025-07-07,38.7867
120465,2025-07-08,39.1217
120465,2025-07-09,39.4521
120465,2025-07-10,38.9423
120465,2025-07-11,38.1799
120465,2025-07-14,39.9244
120465,2025-07-15,39.602
120465,2025-07-16,40.1255
120465,2025-07-17,38.9899
120465,2025-07-18,38.8184
120465,2025-07-21,38.7541
120465,2025-07-22,39.1086
120465,2025-07-23,37.2169
120465,2025-07-24,37.3519
120465,2025-07-25,36.6026
120465,2025-07-28,36.8395
120465,2025-07-29,36.1757
120465,2025-07-30,35.6416
120465,2025-07-31,35.4887
120465,2025-08-01,34.839
120465,2025-08-04,34.5629
120465,2025-08-05,33.8424
120465,2025-08-06,32.7472
120465,2025-08-07,33.368
120465,2025-08-08,32.6108
120465,2025-08-11,32.5266
120465,2025-08-12,32.988
120465,2025-08-13,32.6438
120465,2025-08-14,32.1797
120465,2025-08-15,32.3312
120465,2025-08-18,33.0023
120465,2025-08-19,32.3286
120465,2025-08-20,32.2618
120465,2025-08-21,31.2762
120465,2025-08-22,31.0747
120465,2025-08-25,31.1136
120465,2025-08-26,30.6547
120465,2025-08-27,30.422
120465,2025-08-28,29.6702
120465,2025-08-29,29.7302
120465,2025-09-01,30.314
120465,2025-09-02,29.7346
120465,2025-09-03,29.4202
120465,2025-09-04,29.705
120465,2025-09-05,30.3719
120465,2025-09-08,29.5749
120465,2025-09-09,29.5038
120465,2025-09-10,29.6729
120465,2025-09-11,29.6373
120465,2025-09-12,28.3348
120465,2025-09-15,28.6083
120465,2025-09-16,29.4089
120465,2025-09-17,29.4893
120465,2025-09-18,28.9607
120465,2025-09-19,28.7116
120465,2025-09-22,29.6446
120465,2025-09-23,30.1489
120465,2025-09-24,30.5154
120465,2025-09-25,30.7306
120465,2025-09-26,30.3844
120465,2025-09-29,30.294
120465,2025-09-30,30.2707
120465,2025-10-01,30.5894
120465,2025-10-02,31.4396
120465,2025-10-03,32.0925
120465,2025-10-06,31.2929
120465,2025-10-07,31.4389
120465,2025-10-08,31.8758
120465,2025-10-09,32.2512
120465,2025-10-10,31.9064
120465,2025-10-13,33.6002
120465,2025-10-14,32.8492
120465,2025-10-15,32.2296
120465,2025-10-16,32.3855
120465,2025-10-17,33.6401
120465,2025-10-20,33.1551
120465,2025-10-21,33.0175
120465,2025-10-22,33.6787
120465,2025-10-23,33.6893
120465,2025-10-24,33.5077
120465,2025-10-27,33.8702
120465,2025-10-28,34.0578
120465,2025-10-29,34.7112
120465,2025-10-30,35.5401
120465,2025-10-31,35.7591
120465,2025-11-03,35.9695
120465,2025-11-04,36.131
120465,2025-11-05,36.4721
120465,2025-11-06,36.5314
120465,2025-11-07,36.5542
120465,2025-11-10,37.3648
120465,2025-11-11,38.4082
120465,2025-11-12,37.3903
120465,2025-11-13,37.4208
120465,2025-11-14,36.9807
120465,2025-11-17,36.7972
120465,2025-11-18,37.0872
120465,2025-11-19,37.5576
120465,2025-11-20,37.5056
120465,2025-11-21,36.2378
120465,2025-11-24,35.6313
120465,2025-11-25,36.2289
120465,2025-11-26,34.4648
120465,2025-11-27,35.2233
120465,2025-11-28,35.5762
120465,2025-12-01,36.4416
120465,2025-12-02,36.3345
120465,2025-12-03,35.0093
120465,2025-12-04,35.3028
120465,2025-12-05,36.1352
120465,2025-12-08,36.7596
120465,2025-12-09,36.3444
120465,2025-12-10,36.4243
120465,2025-12-11,36.0981
120465,2025-12-12,35.5886
120465,2025-12-15,36.2233
120465,2025-12-16,35.4654
120465,2025-12-17,34.9174
120465,2025-12-18,34.2456
120465,2025-12-19,33.3488
120465,2025-12-22,33.4578
120465,2025-12-23,34.1786
120465,2025-12-24,34.0865
120465,2025-12-25,33.1843
120465,2025-12-26,33.7071
120465,2025-12-29,34.7513
120465,2025-12-30,34.3691
120465,2025-12-31,34.0949
120465,2026-01-01,34.433
120465,2026-01-02,35.4601
120465,2026-01-05,35.1508
120465,2026-01-06,34.33
120465,2026-01-07,34.742
120465,2026-01-08,35.2638
120465,2026-01-09,35.29
120465,2026-01-12,34.9579
120465,2026-01-13,35.6058
120465,2026-01-14,35.9668
120465,2026-01-15,35.4922
120465,2026-01-16,35.5461
120465,2026-01-19,34.7038
120465,2026-01-20,35.1543
120465,2026-01-21,35.0107
120465,2026-01-22,34.7583
120465,2026-01-23,34.7598
120465,2026-01-26,34.8071
120465,2026-01-27,35.3899
120465,2026-01-28,35.7889
120465,2026-01-29,35.7109
120465,2026-01-30,36.2244
120465,2026-02-02,36.5087
120465,2026-02-03,36.2516
120465,2026-02-04,36.1932
120465,2026-02-05,36.1196
120465,2026-02-06,36.471
120465,2026-02-09,36.2533
120465,2026-02-10,36.0215
120465,2026-02-11,37.3209
120465,2026-02-12,37.9759
120465,2026-02-13,37.4801
120465,2026-02-16,37.8891
120465,2026-02-17,37.9938
120465,2026-02-18,38.2857
120465,2026-02-19,38.4047
120465,2026-02-20,39.2514
120465,2026-02-23,39.5206
120465,2026-02-24,39.5015
120465,2026-02-25,40.2676
120465,2026-02-26,40.4622
120465,2026-02-27,40.5764
120465,2026-03-02,40.8315
120465,2026-03-03,40.7887
120465,2026-03-04,40.8213
120465,2026-03-05,40.4161
120465,2026-03-06,39.8953
120465,2026-03-09,39.2036
120465,2026-03-10,38.2462
120465,2026-03-11,37.6649
120465,2026-03-12,37.5706
120465,2026-03-13,37.6642
120465,2026-03-16,37.5042
120465,2026-03-17,35.9377
120465,2026-03-18,36.9791
120465,2026-03-19,37.7258
120465,2026-03-20,38.0524
120465,2026-03-23,39.3831
120465,2026-03-24,38.7153
120465,2026-03-25,40.0553
120465,2026-03-26,39.3848
120465,2026-03-27,39.5791
120465,2026-03-30,38.6967
120465,2026-03-31,38.7315
120465,2026-04-01,39.0253
120465,2026-04-02,38.9414
120465,2026-04-03,39.4665
120465,2026-04-06,39.5619
120465,2026-04-07,39.215
120465,2026-04-08,38.8398
120465,2026-04-09,39.4314
120465,2026-04-10,38.9925
120465,2026-04-13,39.6597
120465,2026-04-14,40.5577
120465,2026-04-15,39.3653
120465,2026-04-16,40.193
120465,2026-04-17,41.7092
120465,2026-04-20,41.9249
120465,2026-04-21,42.4036
120465,2026-04-22,43.222
120465,2026-04-23,43.0352
120465,2026-04-24,43.2037
120465,2026-04-27,42.2091
120465,2026-04-28,42.3412
120465,2026-04-29,42.7477
120465,2026-04-30,43.172
120465,2026-05-01,44.0274
120465,2026-05-04,43.4413
120465,2026-05-05,43.0524
120465,2026-05-06,44.5487
120465,2026-05-07,44.4564
120465,2026-05-08,44.6447
120465,2026-05-11,44.6192
120465,2026-05-12,43.9876
120465,2026-05-13,45.301
120465,2026-05-14,44.8995
120465,2026-05-15,44.0169
120465,2026-05-18,43.6878
120465,2026-05-19,42.1414
120465,2026-05-20,41.6741
120465,2026-05-21,40.9744
120465,2026-05-22,41.4557
120465,2026-05-25,40.9796
120465,2026-05-26,41.6605
120465,2026-05-27,42.7356
120465,2026-05-28,43.3637
120465,2026-05-29,43.2231
120586,2022-01-03,3101.2371
120586,2022-01-04,3097.3076
120586,2022-01-05,3097.6922
120586,2022-01-06,3095.8258
120586,2022-01-07,3098.7739
120586,2022-01-10,3107.5455
120586,2022-01-11,3109.9003
120586,2022-01-12,3104.5102
120586,2022-01-13,3104.1895
120586,2022-01-14,3105.3705
120586,2022-01-17,3106.4427
120586,2022-01-18,3104.9738
120586,2022-01-19,3106.5363
120586,2022-01-20,3103.4777
120586,2022-01-21,3101.3457
120586,2022-01-24,3104.1485
120586,2022-01-25,3101.7964
120586,2022-01-26,3104.2659
120586,2022-01-27,3100.8154
120586,2022-01-28,3107.0876
120586,2022-01-31,3105.4833
120586,2022-02-01,3105.5897
120586,2022-02-02,3107.4175
120586,2022-02-03,3106.4623
120586,2022-02-04,3107.709
120586,2022-02-07,3110.2987
120586,2022-02-08,3114.0887
120586,2022-02-09,3117.3567
120586,2022-02-10,3117.6252
120586,2022-02-11,3117.9722
120586,2022-02-14,3126.1009
120586,2022-02-15,3129.8767
120586,2022-02-16,3127.7988
120586,2022-02-17,3128.9183
120586,2022-02-18,3128.6768
120586,2022-02-21,3129.0603
120586,2022-02-22,3126.0203
120586,2022-02-23,3125.5389
120586,2022-02-24,3132.0072
120586,2022-02-25,3134.6287
120586,2022-02-28,3127.6284
120586,2022-03-01,3132.2406
120586,2022-03-02,3136.4615
120586,2022-03-03,3136.1436
120586,2022-03-04,3139.202
120586,2022-03-07,3137.3139
120586,2022-03-08,3136.6477
120586,2022-03-09,3142.1572
120586,2022-03-10,3142.1139
120586,2022-03-11,3137.0494
120586,2022-03-14,3137.66
120586,2022-03-15,3138.2227
120586,2022-03-16,3142.7929
120586,2022-03-17,3143.6486
120586,2022-03-18,3143.1342
120586,2022-03-21,3147.2297
120586,2022-03-22,3148.4216
120586,2022-03-23,3146.8723
120586,2022-03-24,3151.3187
120586,2022-03-25,3152.7418
120586,2022-03-28,3153.5642
120586,2022-03-29,3154.9387
120586,2022-03-30,3152.3746
120586,2022-03-31,3151.5243
120586,2022-04-01,3152.3485
120586,2022-04-04,3152.5479
120586,2022-04-05,3157.3725
120586,2022-04-06,3158.8733
120586,2022-04-07,3162.3887
120586,2022-04-08,3163.2341
120586,2022-04-11,3167.3913
120586,2022-04-12,3169.4674
120586,2022-04-13,3170.3274
120586,2022-04-14,3171.1031
120586,2022-04-15,3168.8944
120586,2022-04-18,3171.3181
120586,2022-04-19,3172.0086
120586,2022-04-20,3171.2345
120586,2022-04-21,3175.5613
120586,2022-04-22,3172.4103
120586,2022-04-25,3171.8882
120586,2022-04-26,3175.9662
120586,2022-04-27,3177.7874
120586,2022-04-28,3178.455
120586,2022-04-29,3180.0727
120586,2022-05-02,3181.4635
120586,2022-05-03,3177.4589
120586,2022-05-04,3177.1687
120586,2022-05-05,3183.1242
120586,2022-05-06,3181.8465
120586,2022-05-09,3181.6544
120586,2022-05-10,3180.7518
120586,2022-05-11,3181.2955
120586,2022-05-12,3180.261
120586,2022-05-13,3182.6293
120586,2022-05-16,3184.0782
120586,2022-05-17,3187.3625
120586,2022-05-18,3184.8349
120586,2022-05-19,3184.5724
120586,2022-05-20,3184.675
120586,2022-05-23,3186.9476
120586,2022-05-24,3185.2416
120586,2022-05-25,3188.9798
120586,2022-05-26,3193.5858
120586,2022-05-27,3191.2515
120586,2022-05-30,3190.5082
120586,2022-05-31,3189.634
120586,2022-06-01,3198.853
120586,2022-06-02,3198.303
120586,2022-06-03,3204.4935
120586,2022-06-06,3201.2611
120586,2022-06-07,3198.9187
120586,2022-06-08,3197.5474
120586,2022-06-09,3195.6681
120586,2022-06-10,3195.6362
120586,2022-06-13,3194.1955
120586,2022-06-14,3192.4023
120586,2022-06-15,3196.924
120586,2022-06-16,3201.661
120586,2022-06-17,3205.5261
120586,2022-06-20,3208.0327
120586,2022-06-21,3209.1576
120586,2022-06-22,3208.3904
120586,2022-06-23,3206.1598
120586,2022-06-24,3208.1506
120586,2022-06-27,3205.2129
120586,2022-06-28,3202.8539
120586,2022-06-29,3207.3727
120586,2022-06-30,3214.2961
120586,2022-07-01,3216.3893
120586,2022-07-04,3220.7778
120586,2022-07-05,3220.8167
120586,2022-07-06,3217.3391
120586,2022-07-07,3220.1385
120586,2022-07-08,3222.8023
120586,2022-07-11,3223.8645
120586,2022-07-12,3223.9147
120586,2022-07-13,3227.8483
120586,2022-07-14,3225.4991
120586,2022-07-15,3223.8353
120586,2022-07-18,3221.4168
120586,2022-07-19,3222.5215
120586,2022-07-20,3219.8469
120586,2022-07-21,3218.4743
120586,2022-07-22,3217.033
120586,2022-07-25,3217.0244
120586,2022-07-26,3213.0693
120586,2022-07-27,3214.1782
120586,2022-07-28,3219.0164
120586,2022-07-29,3220.2828
120586,2022-08-01,3226.0769
120586,2022-08-02,3231.2126
120586,2022-08-03,3234.5591
120586,2022-08-04,3235.635
120586,2022-08-05,3236.5424
120586,2022-08-08,3239.8493
120586,2022-08-09,3239.416
120586,2022-08-10,3234.1533
120586,2022-08-11,3236.5787
120586,2022-08-12,3233.7528
120586,2022-08-15,3231.4755
120586,2022-08-16,3232.3098
120586,2022-08-17,3232.836
120586,2022-08-18,3229.1049
120586,2022-08-19,3230.4722
120586,2022-08-22,3234.4265
120586,2022-08-23,3231.6113
120586,2022-08-24,3236.557
120586,2022-08-25,3232.3422
120586,2022-08-26,3240.0199
120586,2022-08-29,3239.5231
120586,2022-08-30,3240.8304
120586,2022-08-31,3235.5346
120586,2022-09-01,3236.1681
120586,2022-09-02,3237.7422
120586,2022-09-05,3238.2984
120586,2022-09-06,3237.3103
120586,2022-09-07,3235.081
120586,2022-09-08,3239.5727
120586,2022-09-09,3240.5082
120586,2022-09-12,3246.3368
120586,2022-09-13,3245.465
120586,2022-09-14,3244.891
120586,2022-09-15,3248.3745
120586,2022-09-16,3243.9404
120586,2022-09-19,3240.8407
120586,2022-09-20,3245.2334
120586,2022-09-21,3242.2673
120586,2022-09-22,3237.2057
120586,2022-09-23,3244.0895
120586,2022-09-26,3240.4046
120586,2022-09-27,3241.8371
120586,2022-09-28,3242.8972
120586,2022-09-29,3234.6191
120586,2022-09-30,3234.5888
120586,2022-10-03,3236.8735
120586,2022-10-04,3238.8553
120586,2022-10-05,3242.6171
120586,2022-10-06,3242.197
120586,2022-10-07,3245.3433
120586,2022-10-10,3243.9433
120586,2022-10-11,3240.2046
120586,2022-10-12,3236.8354
120586,2022-10-13,3232.9377
120586,2022-10-14,3237.0355
120586,2022-10-17,3232.9678
120586,2022-10-18,3234.6876
120586,2022-10-19,3234.6618
120586,2022-10-20,3235.1641
120586,2022-10-21,3240.41
120586,2022-10-24,3239.8252
120586,2022-10-25,3242.6423
120586,2022-10-26,3243.6005
120586,2022-10-27,3243.9441
120586,2022-10-28,3252.2418
120586,2022-10-31,3248.3931
120586,2022-11-01,3253.4186
120586,2022-11-02,3256.3933
120586,2022-11-03,3255.6717
120586,2022-11-04,3261.816
120586,2022-11-07,3256.6291
120586,2022-11-08,3255.7699
120586,2022-11-09,3252.6752
120586,2022-11-10,3254.8545
120586,2022-11-11,3252.0712
120586,2022-11-14,3254.3184
120586,2022-11-15,3254.5511
120586,2022-11-16,3253.8305
120586,2022-11-17,3255.9344
120586,2022-11-18,3255.8996
120586,2022-11-21,3253.1949
120586,2022-11-22,3263.1474
120586,2022-11-23,3262.3994
120586,2022-11-24,3256.0062
120586,2022-11-25,3254.1041
120586,2022-11-28,3250.8196
120586,2022-11-29,3254.3438
120586,2022-11-30,3256.23
120586,2022-12-01,3258.3682
120586,2022-12-02,3258.003
120586,2022-12-05,3257.9332
120586,2022-12-06,3257.5651
120586,2022-12-07,3258.1408
120586,2022-12-08,3261.7029
120586,2022-12-09,3263.6403
120586,2022-12-12,3266.1143
120586,2022-12-13,3268.5884
120586,2022-12-14,3272.3224
120586,2022-12-15,3274.1093
120586,2022-12-16,3276.1288
120586,2022-12-19,3280.8685
120586,2022-12-20,3279.5328
120586,2022-12-21,3277.5723
120586,2022-12-22,3274.5307
120586,2022-12-23,3275.9743
120586,2022-12-26,3270.7465
120586,2022-12-27,3273.1018
120586,2022-12-28,3273.5886
120586,2022-12-29,3278.1473
120586,2022-12-30,3276.7903
120586,2023-01-02,3276.9692
120586,2023-01-03,3281.4919
120586,2023-01-04,3286.8771
120586,2023-01-05,3285.4893
120586,2023-01-06,3286.934
120586,2023-01-09,3288.7495
120586,2023-01-10,3290.8267
120586,2023-01-11,3290.8114
120586,2023-01-12,3295.877
120586,2023-01-13,3290.4989
120586,2023-01-16,3289.9619
120586,2023-01-17,3292.2842
120586,2023-01-18,3294.6387
120586,2023-01-19,3299.9454
120586,2023-01-20,3304.7506
120586,2023-01-23,3304.6594
120586,2023-01-24,3309.8074
120586,2023-01-25,3308.2978
120586,2023-01-26,3312.2308
120586,2023-01-27,3319.082
120586,2023-01-30,3323.9706
120586,2023-01-31,3325.1796
120586,2023-02-01,3324.934
120586,2023-02-02,3320.7092
120586,2023-02-03,3322.5969
120586,2023-02-06,3319.7485
120586,2023-02-07,3317.9718
120586,2023-02-08,3314.8768
120586,2023-02-09,3314.2057
120586,2023-02-10,3314.9678
120586,2023-02-13,3316.7299
120586,2023-02-14,3315.5937
120586,2023-02-15,3319.9942
120586,2023-02-16,3320.1593
120586,2023-02-17,3318.4003
120586,2023-02-20,3320.0072
120586,2023-02-21,3327.3826
120586,2023-02-22,3329.356
120586,2023-02-23,3329.0067
120586,2023-02-24,3324.7805
120586,2023-02-27,3324.9085
120586,2023-02-28,3326.5473
120586,2023-03-01,3326.116
120586,2023-03-02,3321.4347
120586,2023-03-03,3319.4663
120586,2023-03-06,3325.1508
120586,2023-03-07,3330.7767
120586,2023-03-08,3328.6827
120586,2023-03-09,3331.7807
120586,2023-03-10,3328.7133
120586,2023-03-13,3334.2465
120586,2023-03-14,3335.9242
120586,2023-03-15,3339.9526
120586,2023-03-16,3335.0857
120586,2023-03-17,3338.2059
120586,2023-03-20,3339.0414
120586,2023-03-21,3342.7473
120586,2023-03-22,3346.6676
120586,2023-03-23,3347.751
120586,2023-03-24,3346.6031
120586,2023-03-27,3350.0757
120586,2023-03-28,3350.7382
120586,2023-03-29,3348.678
120586,2023-03-30,3346.4605
120586,2023-03-31,3342.3804
120586,2023-04-03,3341.5369
120586,2023-04-04,3346.0835
120586,2023-04-05,3347.5416
120586,2023-04-06,3346.6317
120586,2023-04-07,3350.1884
120586,2023-04-10,3348.2636
120586,2023-04-11,3349.4465
120586,2023-04-12,3349.7088
120586,2023-04-13,3353.1827
120586,2023-04-14,3348.7588
120586,2023-04-17,3346.7755
120586,2023-04-18,3342.1559
120586,2023-04-19,3342.1504
120586,2023-04-20,3347.0612
120586,2023-04-21,3346.2328
120586,2023-04-24,3345.387
120586,2023-04-25,3349.1662
120586,2023-04-26,3353.6088
120586,2023-04-27,3354.1768
120586,2023-04-28,3357.3386
120586,2023-05-01,3354.5889
120586,2023-05-02,3360.0767
120586,2023-05-03,3368.1632
120586,2023-05-04,3370.7875
120586,2023-05-05,3364.6311
120586,2023-05-08,3363.6207
120586,2023-05-09,3366.5497
120586,2023-05-10,3365.9991
120586,2023-05-11,3371.1495
120586,2023-05-12,3374.0018
120586,2023-05-15,3372.4884
120586,2023-05-16,3373.4671
120586,2023-05-17,3371.322
120586,2023-05-18,3371.576
120586,2023-05-19,3370.5758
120586,2023-05-22,3375.4048
120586,2023-05-23,3383.4178
120586,2023-05-24,3379.4482
120586,2023-05-25,3373.8205
120586,2023-05-26,3373.8636
120586,2023-05-29,3369.6109
120586,2023-05-30,3370.6358
120586,2023-05-31,3374.0296
120586,2023-06-01,3379.9411
120586,2023-06-02,3381.4936
120586,2023-06-05,3381.7127
120586,2023-06-06,3375.8946
120586,2023-06-07,3376.8538
120586,2023-06-08,3377.9655
120586,2023-06-09,3380.9952
120586,2023-06-12,3379.4719
120586,2023-06-13,3378.8733
120586,2023-06-14,3374.7509
120586,2023-06-15,3367.8888
120586,2023-06-16,3365.0242
120586,2023-06-19,3360.608
120586,2023-06-20,3362.6064
120586,2023-06-21,3361.7314
120586,2023-06-22,3360.7892
120586,2023-06-23,3358.3476
120586,2023-06-26,3348.3578
120586,2023-06-27,3354.2718
120586,2023-06-28,3351.7818
