amfi_code,date,nav,daily_return,nav_52w_high,nav_52w_low,rolling_30d_vol
118550,2023-06-16,3527.4195,-0.0006882164471181,3529.8488,3252.1744,0.0189063538275654
118550,2023-06-19,3534.2331,0.0019316103457498,3534.2331,3252.1744,0.0187258593992355
118550,2023-06-20,3534.3491,3.2821830569185195e-05,3534.3491,3252.1744,0.0185866810262671
118550,2023-06-21,3540.6495,0.0017826196059693,3540.6495,3252.1744,0.0188956120245046
118550,2023-06-22,3541.5443,0.0002527219935213,3541.5443,3252.3589,0.0189166322770282
118550,2023-06-23,3543.6534,0.0005955311641874,3543.6534,3256.1618,0.0164392852745549
118550,2023-06-26,3544.4459,0.0002236392532068,3544.4459,3256.1618,0.0159915507861761
118550,2023-06-27,3543.475,-0.0002739215176059,3544.4459,3256.1618,0.0161852194037386
118550,2023-06-28,3543.4321,-1.2106759607388716e-05,3544.4459,3256.1618,0.0159489472794859
118550,2023-06-29,3549.2328,0.001637028687526,3549.2328,3256.1618,0.0161657073132686
118550,2023-06-30,3541.9348,-0.0020562190228829,3549.2328,3256.1618,0.0174465926495745
118550,2023-07-03,3538.4601,-0.0009810174936026,3549.2328,3256.3661,0.0174933728036351
118550,2023-07-04,3536.8057,-0.0004675480161553,3549.2328,3258.0894,0.0173942006654254
118550,2023-07-05,3533.9041,-0.0008204013016603,3549.2328,3262.019,0.0176887249992742
118550,2023-07-06,3540.1517,0.0017679030961819,3549.2328,3263.1623,0.0177897387856123
118550,2023-07-07,3545.5172,0.0015156130173743,3549.2328,3268.4183,0.017969380256059
118550,2023-07-10,3548.5308,0.0008499747230108,3549.2328,3274.5078,0.0177347089788596
118550,2023-07-11,3547.1828,-0.0003798755248227,3549.2328,3276.3718,0.0174136854083571
118550,2023-07-12,3552.8335,0.0015930106562311,3552.8335,3276.3718,0.0175612914058195
118550,2023-07-13,3548.1075,-0.0013302058765208,3552.8335,3276.3718,0.0184141631906014
118550,2023-07-14,3556.6227,0.0023999272851793,3556.6227,3276.3718,0.0191924674949316
118550,2023-07-17,3555.1051,-0.0004266969335824,3556.6227,3276.3718,0.0190349266357601
118550,2023-07-18,3555.0905,-4.106770289391548e-06,3556.6227,3276.3718,0.0180455026168403
118550,2023-07-19,3554.4811,-0.0001714161706993,3556.6227,3276.3718,0.0178307391525825
118550,2023-07-20,3551.5836,-0.0008151682111912,3556.6227,3276.6503,0.0182023431320827
118550,2023-07-21,3559.3369,0.0021830543422938,3559.3369,3276.6503,0.0184627284753244
118550,2023-07-24,3563.0629,0.0010468241991927,3563.0629,3276.6503,0.0182928824319123
118550,2023-07-25,3568.3128,0.0014734233291251,3568.3128,3276.6503,0.0185522607191195
118550,2023-07-26,3564.8668,-0.0009657225117709,3568.3128,3276.6503,0.0189866698766602
118550,2023-07-27,3566.4313,0.0004388663273477,3568.3128,3276.6503,0.0185316484903886
118550,2023-07-28,3569.2094,0.0007789579460004,3569.2094,3276.6503,0.018307750750419
118550,2023-07-31,3571.0964,0.0005286885101221,3571.0964,3276.6503,0.0177256828655002
118550,2023-08-01,3567.8737,-0.0009024399341333,3571.0964,3276.6503,0.0180733692104057
118550,2023-08-02,3572.6313,0.0013334552733748,3572.6313,3276.6503,0.0178013405740129
118550,2023-08-03,3573.987,0.0003794682087681,3573.987,3276.6503,0.0178021813893083
118550,2023-08-04,3571.4959,-0.0006970086908543,3573.987,3276.6503,0.0180115593844692
118550,2023-08-07,3565.7911,-0.0015973138874385,3573.987,3276.6503,0.018800765725949
118550,2023-08-08,3568.8741,0.0008646047717153,3573.987,3276.6503,0.0188404704751255
118550,2023-08-09,3578.54,0.0027083891807784,3578.54,3278.6156,0.0201313263005927
118550,2023-08-10,3575.8299,-0.0007573200243674,3578.54,3282.3945,0.0199753932447523
118550,2023-08-11,3577.3617,0.0004283760813117,3578.54,3284.0226,0.0187430612024431
118550,2023-08-14,3582.2571,0.0013684386457204,3582.2571,3284.0226,0.0185482447125286
118550,2023-08-15,3578.6329,-0.0010117085119322,3582.2571,3284.0226,0.0188369659998377
118550,2023-08-16,3577.8383,-0.0002220400980498,3582.2571,3287.3141,0.0185802075343126
118550,2023-08-17,3575.6837,-0.0006022072042775,3582.2571,3290.2623,0.0183462330742974
118550,2023-08-18,3580.1269,0.0012426155031555,3582.2571,3291.8264,0.0182099479520428
118550,2023-08-21,3585.7959,0.0015834634241596,3585.7959,3294.4184,0.018515399583228
118550,2023-08-22,3587.291,0.0004169506691666,3587.291,3294.4184,0.0183864227162721
118550,2023-08-23,3585.1968,-0.0005837831388644,3587.291,3294.4184,0.0182154798226616
118550,2023-08-24,3584.534,-0.0001848713019045,3587.291,3294.4184,0.0176157505991949
118550,2023-08-25,3583.1986,-0.0003725449388958,3587.291,3294.4184,0.0166036570874496
118550,2023-08-28,3580.6211,-0.0007193293723658,3587.291,3297.4468,0.016728290131695
118550,2023-08-29,3581.1793,0.0001558947412783,3587.291,3297.9495,0.0167145102858567
118550,2023-08-30,3584.1616,0.000832770367013,3587.291,3298.9559,0.0167508346660463
118550,2023-08-31,3586.8432,0.0007481805507876,3587.291,3298.9559,0.0164750053003523
118550,2023-09-01,3587.7389,0.0002497181923091,3587.7389,3298.9559,0.0155098735068669
118550,2023-09-04,3588.869,0.000314989477077,3588.869,3298.9559,0.0153335135725111
118550,2023-09-05,3589.502,0.0001763786864328,3589.502,3298.9559,0.0148817983260186
118550,2023-09-06,3585.7715,-0.001039280657874,3589.502,3298.9559,0.0149332114420463
118550,2023-09-07,3587.2706,0.0004180690264283,3589.502,3298.9559,0.0149303857382927
118550,2023-09-08,3586.1023,-0.000325679361908,3589.502,3298.9559,0.0148979491352627
118550,2023-09-11,3582.1956,-0.0010894000430494,3589.502,3298.9559,0.0152811279071611
118550,2023-09-12,3584.4475,0.0006286368058741,3589.502,3298.9559,0.0150474750262771
118550,2023-09-13,3583.1793,-0.000353806270004,3589.502,3298.9559,0.0146895082286512
118550,2023-09-14,3584.9196,0.0004856859939998,3589.502,3298.9559,0.0147103616523053
118550,2023-09-15,3588.883,0.001105575701056,3589.502,3298.9559,0.0147868418541417
118550,2023-09-18,3586.3984,-0.0006923045415523,3589.502,3298.9559,0.0140660736587711
118550,2023-09-19,3587.6539,0.000350072652274,3589.502,3298.9559,0.0139308293854065
118550,2023-09-20,3582.0841,-0.0015524908910526,3589.502,3298.9559,0.012609319970342
118550,2023-09-21,3588.4977,0.0017904660585719,3589.502,3300.3265,0.0133608904926847
118550,2023-09-22,3584.5463,-0.0011011293110205,3589.502,3301.5813,0.0137811451510523
118550,2023-09-25,3583.6255,-0.000256880487218,3589.502,3301.5813,0.013242174545811
118550,2023-09-26,3589.3461,0.0015963163561594,3589.502,3302.29,0.0136397071432415
118550,2023-09-27,3589.4301,2.3402591352139623e-05,3589.502,3302.29,0.0136078630695473
118550,2023-09-28,3586.058,-0.0009394527560239,3589.502,3303.1156,0.0137946718009768
118550,2023-09-29,3589.5401,0.000971010507917,3589.5401,3303.1156,0.0136200108893476
118550,2023-10-02,3592.9447,0.0009484780515476,3592.9447,3304.0801,0.01312962461529
118550,2023-10-03,3591.5964,-0.0003752632207225,3592.9447,3304.0801,0.0131467450193178
118550,2023-10-04,3590.6375,-0.0002669843415591,3592.9447,3305.6693,0.0130477515234889
118550,2023-10-05,3590.0003,-0.0001774615231974,3592.9447,3306.7498,0.0130466057826477
118550,2023-10-06,3590.183,5.089136064961863e-05,3592.9447,3306.7701,0.0129846931220449
118550,2023-10-09,3584.313,-0.0016350141483038,3592.9447,3307.2399,0.0137160862678548
118550,2023-10-10,3584.5872,7.650001548409335e-05,3592.9447,3307.2399,0.0137119204493694
118550,2023-10-11,3591.9064,0.0020418529642687,3592.9447,3307.2399,0.0147350523702014
118550,2023-10-12,3589.6146,-0.0006380455793614,3592.9447,3307.2399,0.0147303084969913
118550,2023-10-13,3588.446,-0.0003255502693798,3592.9447,3307.2399,0.0147487886372973
118550,2023-10-16,3585.1243,-0.0009256653158498,3592.9447,3307.2399,0.0149604534152293
118550,2023-10-17,3588.2437,0.0008700953548528,3592.9447,3307.2399,0.0151788816385805
118550,2023-10-18,3593.4866,0.0014611326426909,3593.4866,3307.2399,0.0154350916546195
118550,2023-10-19,3598.6549,0.0014382410664894,3598.6549,3307.2399,0.0159096926428415
118550,2023-10-20,3595.092,-0.0009900643709959,3598.6549,3307.2399,0.0161805993225056
118550,2023-10-23,3597.8161,0.0007577274795749,3598.6549,3307.2399,0.0158998291380364
118550,2023-10-24,3603.9025,0.0016916929133761,3603.9025,3310.6421,0.0164688417840146
118550,2023-10-25,3606.6688,0.0007675845836561,3606.6688,3311.2853,0.0164731201671685
118550,2023-10-26,3609.3246,0.0007363581596402,3609.3246,3311.2853,0.0165244115894592
118550,2023-10-27,3608.5532,-0.0002137241964882,3609.3246,3311.2853,0.0163562087890018
118550,2023-10-30,3610.2783,0.0004780586302566,3610.2783,3311.2853,0.0161627115502945
118550,2023-10-31,3615.673,0.0014942615365689,3615.673,3311.2853,0.0165765560241652
118550,2023-11-01,3617.7923,0.000586142607476,3617.7923,3311.2853,0.0156792745340076
118550,2023-11-02,3614.2095,-0.0009903277200297,3617.7923,3311.2853,0.0155006394884682
118550,2023-11-03,3613.4935,-0.0001981069442709,3617.7923,3313.3858,0.015036489288817
118550,2023-11-06,3618.7952,0.0014671951118772,3618.7952,3313.3858,0.0153401489798882
118550,2023-11-07,3620.9038,0.0005826801140889,3620.9038,3313.3858,0.0148853384761412
118550,2023-11-08,3622.2689,0.0003770053211575,3622.2689,3313.3858,0.0148651067147196
118550,2023-11-09,3621.1964,-0.0002960851415532,3622.2689,3313.3858,0.0145101507967932
118550,2023-11-10,3626.4346,0.0014465384976081,3626.4346,3318.6392,0.0147573294172705
118550,2023-11-13,3633.3986,0.0019203434690371,3633.3986,3318.9743,0.0153612358210974
118550,2023-11-14,3638.9255,0.0015211378129555,3638.9255,3320.0932,0.015539988768814
118550,2023-11-15,3645.1136,0.0017005294557419,3645.1136,3320.0932,0.0158094379388628
118550,2023-11-16,3644.7463,-0.0001007650351418,3645.1136,3322.9136,0.0157823114949842
118550,2023-11-17,3643.8634,-0.0002422390825939,3645.1136,3322.9136,0.0158781922218621
118550,2023-11-20,3644.2336,0.0001015954659551,3645.1136,3328.6703,0.0145997995833938
118550,2023-11-21,3645.3141,0.000296495811904,3645.3141,3330.0423,0.0145512225171526
118550,2023-11-22,3651.4709,0.0016889628249043,3651.4709,3330.0423,0.0142723244781548
118550,2023-11-23,3656.67,0.0014238371720285,3656.67,3330.0423,0.0140314674911769
118550,2023-11-24,3659.5822,0.0007964076605215,3659.5822,3330.0423,0.0137501801764152
118550,2023-11-27,3655.2885,-0.0011732760094853,3659.5822,3333.9999,0.0140137120685274
118550,2023-11-28,3650.0612,-0.0014300649593048,3659.5822,3335.8981,0.0152280649329022
118550,2023-11-29,3651.8804,0.0004984026021261,3659.5822,3340.9762,0.0149922989925953
118550,2023-11-30,3656.0369,0.0011381807575079,3659.5822,3340.9762,0.0148603539067804
118550,2023-12-01,3656.6891,0.0001783898844127,3659.5822,3340.9762,0.0141941420723394
118550,2023-12-04,3664.6345,0.0021728399059137,3664.6345,3346.4755,0.014932845382913
118550,2023-12-05,3661.613,-0.000824502416271,3664.6345,3352.9732,0.0151342367683314
118550,2023-12-06,3658.1329,-0.0009504281309903,3664.6345,3352.9732,0.0157082257966016
118550,2023-12-07,3656.6464,-0.0004063548374636,3664.6345,3352.9732,0.0158897479175675
118550,2023-12-08,3655.0216,-0.000444341569368,3664.6345,3356.5558,0.0159853053617799
118550,2023-12-11,3657.8879,0.0007842087718441,3664.6345,3356.5689,0.0160183807806703
118550,2023-12-12,3657.2888,-0.0001637830399341,3664.6345,3359.4417,0.0157868198879226
118550,2023-12-13,3652.5713,-0.0012898899315798,3664.6345,3359.4417,0.0164964311777341
118550,2023-12-14,3656.77,0.0011495189703756,3664.6345,3364.0763,0.0161828496296504
118550,2023-12-15,3651.2775,-0.0015020086032208,3664.6345,3364.0763,0.0170150362075081
118550,2023-12-18,3648.3079,-0.0008133043845613,3664.6345,3365.1856,0.0169945227047358
118550,2023-12-19,3643.3288,-0.001364769678568,3664.6345,3365.1856,0.0176106135977274
118550,2023-12-20,3645.0232,0.0004650691971583,3664.6345,3365.1856,0.0176198733062613
118550,2023-12-21,3646.6415,0.0004439752262757,3664.6345,3365.1856,0.0175658671497946
118550,2023-12-22,3654.5708,0.0021744117155468,3664.6345,3368.5392,0.0181203818635093
118550,2023-12-25,3658.853,0.0011717381422737,3664.6345,3372.5016,0.0176474334734795
118550,2023-12-26,3665.0716,0.0016996036736103,3665.0716,3375.2525,0.0177677720413381
118550,2023-12-27,3667.0747,0.00054653775386,3667.0747,3375.7586,0.0172503274762101
118550,2023-12-28,3664.4381,-0.000718992716456,3667.0747,3376.7377,0.0174363015254872
118550,2023-12-29,3665.8527,0.0003860346283377,3667.0747,3376.7377,0.0173990703110273
118550,2024-01-01,3668.97,0.000850361499795,3668.97,3376.7377,0.0174969028200329
118550,2024-01-02,3672.4986,0.0009617413061431,3672.4986,3376.7377,0.0176259133955561
118550,2024-01-03,3671.711,-0.000214458897275,3672.4986,3376.7377,0.0171303311468694
118550,2024-01-04,3674.4527,0.0007467090955688,3674.4527,3376.8514,0.0168142522213966
118550,2024-01-05,3671.9721,-0.0006750937357282,3674.4527,3379.9824,0.0168727703371879
118550,2024-01-08,3669.0884,-0.0007853273177101,3674.4527,3380.6285,0.016651748543556
118550,2024-01-09,3665.9408,-0.0008578697640536,3674.4527,3381.1545,0.0162651598492358
118550,2024-01-10,3666.9767,0.0002825741212189,3674.4527,3381.1545,0.016236438728627
118550,2024-01-11,3663.6034,-0.0009199131262547,3674.4527,3382.7039,0.0162304789251301
118550,2024-01-12,3662.9923,-0.0001668029896467,3674.4527,3382.7039,0.0162411716273975
118550,2024-01-15,3667.2445,0.0011608542010856,3674.4527,3382.7039,0.0153356369141286
118550,2024-01-16,3664.4164,-0.0007711784692838,3674.4527,3392.0793,0.0153107524022593
118550,2024-01-17,3663.5135,-0.000246396670422,3674.4527,3395.9363,0.0150544345861195
118550,2024-01-18,3664.7209,0.0003295743280322,3674.4527,3395.9363,0.0150118596506957
118550,2024-01-19,3666.571,0.000504840627836,3674.4527,3395.9363,0.0149791162158033
118550,2024-01-22,3665.686,-0.0002413699339245,3674.4527,3396.2176,0.0148698923309139
118550,2024-01-23,3669.5159,0.0010447976176899,3674.4527,3397.3783,0.015114336836798
118550,2024-01-24,3672.6291,0.0008483952883266,3674.4527,3399.7517,0.0146548442116097
118550,2024-01-25,3677.7627,0.0013977997397014,3677.7627,3403.7265,0.014813941078034
118550,2024-01-26,3678.4112,0.0001763300280357,3678.4112,3403.7265,0.0139184956814828
118550,2024-01-29,3677.4736,-0.0002548926558293,3678.4112,3403.7265,0.0136400838826228
118550,2024-01-30,3675.9118,-0.0004246937353948,3678.4112,3403.7265,0.0129164676277642
118550,2024-01-31,3677.9886,0.0005649754708478,3678.4112,3403.7265,0.0129309916580868
118550,2024-02-01,3677.5501,-0.0001192227730124,3678.4112,3405.8867,0.0129796141498425
118550,2024-02-02,3676.4055,-0.0003112398115255,3678.4112,3406.808,0.011773125793907
118550,2024-02-05,3675.7057,-0.000190348969938,3678.4112,3406.808,0.01145253018624
118550,2024-02-06,3674.1408,-0.0004257413753228,3678.4112,3406.808,0.010582697124891
118550,2024-02-07,3675.8197,0.0004569503705464,3678.4112,3412.3365,0.0105517088356586
118550,2024-02-08,3671.5754,-0.0011546540217953,3678.4112,3412.3365,0.0109077735959305
118550,2024-02-09,3673.635,0.0005609581107881,3678.4112,3412.3365,0.0109641339834779
118550,2024-02-12,3677.068,0.0009344967586599,3678.4112,3412.3365,0.0110186842205135
118550,2024-02-13,3675.8805,-0.0003229475223194,3678.4112,3421.5079,0.0107446852816065
118550,2024-02-14,3683.8938,0.0021799674935025,3683.8938,3421.5079,0.0123853709341242
118550,2024-02-15,3684.9089,0.0002755508315686,3684.9089,3421.5079,0.0122496683369402
118550,2024-02-16,3680.106,-0.0013033972156,3684.9089,3421.5079,0.0127192594934148
118550,2024-02-19,3680.0202,-2.331454583104353e-05,3684.9089,3423.6782,0.0124609762835001
118550,2024-02-20,3681.2,0.0003205960662933,3684.9089,3425.8848,0.0121381426359501
118550,2024-02-21,3683.8023,0.0007069162229706,3684.9089,3427.5465,0.0122436808819024
118550,2024-02-22,3683.8041,4.886255704494857e-07,3684.9089,3427.5465,0.0118263725938396
118550,2024-02-23,3681.0279,-0.0007536231364745,3684.9089,3427.5465,0.0120966544620644
118550,2024-02-26,3677.9467,-0.0008370488036779,3684.9089,3434.9916,0.0120518141693692
118550,2024-02-27,3676.4915,-0.0003956555433497,3684.9089,3434.9916,0.0118643170342395
118550,2024-02-28,3675.3891,-0.000299851094447,3684.9089,3434.9916,0.0118792699436898
118550,2024-02-29,3672.1657,-0.0008770227892334,3684.9089,3434.9916,0.0121943955839288
118550,2024-03-01,3670.4218,-0.0004748968708029,3684.9089,3437.6155,0.0122199449029468
118550,2024-03-04,3673.7891,0.0009174149957369,3684.9089,3442.0464,0.0124513080364251
118550,2024-03-05,3680.7926,0.0019063424190572,3684.9089,3445.9417,0.0132592349242774
118550,2024-03-06,3684.5227,0.0010133958647926,3684.9089,3445.9417,0.0133482051887351
118550,2024-03-07,3690.2845,0.0015637846389167,3690.2845,3448.0753,0.0134954195959873
118550,2024-03-08,3694.8312,0.0012320730285158,3694.8312,3449.5881,0.0138794423724366
118550,2024-03-11,3698.8625,0.001091064728478,3698.8625,3449.5881,0.0140858868561953
118550,2024-03-12,3698.5671,-7.986239012669483e-05,3698.8625,3449.5881,0.0139894598490035
118550,2024-03-13,3700.0423,0.000398857168226,3700.0423,3449.5881,0.0139605917528828
118550,2024-03-14,3699.4403,-0.0001627008426362,3700.0423,3451.5016,0.0139697874218515
118550,2024-03-15,3699.584,3.884371373685802e-05,3700.0423,3452.2759,0.0138954957038691
118550,2024-03-18,3700.7904,0.0003260907172266,3700.7904,3452.2759,0.0138467646954548
118550,2024-03-19,3704.3857,0.000971495170329,3704.3857,3453.1161,0.0138664684397405
118550,2024-03-20,3706.9094,0.0006812735509695,3706.9094,3453.1161,0.0139074134358506
118550,2024-03-21,3707.2657,9.61178063860757e-05,3707.2657,3453.3763,0.0132418427552639
118550,2024-03-22,3708.4278,0.0003134655279766,3708.4278,3453.3763,0.0132225846677455
118550,2024-03-25,3710.9918,0.0006913981175526,3710.9918,3457.9786,0.0131420757131785
118550,2024-03-26,3714.4257,0.0009253321443609,3714.4257,3457.9786,0.0131205106445792
118550,2024-03-27,3709.7416,-0.0012610563188812,3714.4257,3457.9786,0.0127302368460651
118550,2024-03-28,3706.7016,-0.0008194640834283,3714.4257,3458.5594,0.0130892667589993
118550,2024-03-29,3711.7622,0.001365256917363,3714.4257,3458.5594,0.0127109552798572
118550,2024-04-01,3712.4937,0.0001970762027803,3714.4257,3463.894,0.0126803859762967
118550,2024-04-02,3711.8769,-0.0001661416960787,3714.4257,3466.9953,0.0127495311272315
118550,2024-04-03,3711.8562,-5.5766935590506606e-06,3714.4257,3466.9953,0.0127079114440298
118550,2024-04-04,3711.8348,-5.765309550542774e-06,3714.4257,3466.9953,0.0127090051510779
118550,2024-04-05,3714.8632,0.0008158768272767,3714.8632,3466.9953,0.0124399653878031
118550,2024-04-08,3711.7053,-0.0008500716796245,3714.8632,3466.9953,0.012450410358156
118550,2024-04-09,3712.7546,0.0002827002456256,3714.8632,3466.9953,0.0122726925225969
118550,2024-04-10,3714.626,0.0005040462410308,3714.8632,3466.9953,0.0121359978613636
118550,2024-04-11,3717.0562,0.0006542246783389,3717.0562,3466.9953,0.0115848945248212
118550,2024-04-12,3718.8433,0.0004807836911371,3718.8433,3466.9953,0.0112810274532215
118550,2024-04-15,3721.7211,0.0007738427698742,3721.7211,3466.9953,0.0112355029485326
118550,2024-04-16,3720.5497,-0.0003147468519336,3721.7211,3466.9953,0.0105252541885736
118550,2024-04-17,3718.0053,-0.0006838774388634,3721.7211,3466.9953,0.0107544448117313
118550,2024-04-18,3728.0995,0.0027149504063375,3728.0995,3466.9953,0.0123303383700793
118550,2024-04-19,3727.938,-4.3319659252527565e-05,3728.0995,3466.9953,0.0120802226551428
118550,2024-04-22,3728.2119,7.347225195264429e-05,3728.2119,3466.9953,0.0118574327342174
118550,2024-04-23,3731.7007,0.000935783719804,3731.7007,3469.0421,0.0119665545830355
118550,2024-04-24,3738.6193,0.0018540072090991,3738.6193,3469.0421,0.0127884990881431
118550,2024-04-25,3737.5479,-0.0002865763839606,3738.6193,3469.0421,0.0128362772554767
118550,2024-04-26,3734.7788,-0.000740886825825,3738.6193,3469.0421,0.0131903342014059
118550,2024-04-29,3731.103,-0.0009842082213811,3738.6193,3469.0421,0.0137177523748723
118550,2024-04-30,3738.0094,0.001851034399211,3738.6193,3475.3542,0.0143304716278194
118550,2024-05-01,3735.0931,-0.0007801746030922,3738.6193,3475.3542,0.0146171435958125
118550,2024-05-02,3735.9536,0.0002303824769454,3738.6193,3475.3542,0.0146098061143275
118550,2024-05-03,3733.2662,-0.0007193344157164,3738.6193,3475.3542,0.01487951720249
118550,2024-05-06,3728.822,-0.0011904321208061,3738.6193,3475.3542,0.0153566527132813
118550,2024-05-07,3728.6936,-3.443446750739376e-05,3738.6193,3477.7709,0.015192189599708
118550,2024-05-08,3726.1586,-0.0006798627808946,3738.6193,3477.7709,0.0148191445126316
118550,2024-05-09,3724.5426,-0.0004336906110222,3738.6193,3477.7709,0.0146414943533474
118550,2024-05-10,3732.9752,0.0022640632436314,3738.6193,3477.7709,0.0154912469491078
118550,2024-05-13,3735.5242,0.0006828333603716,3738.6193,3478.9475,0.0155568902873279
118550,2024-05-14,3739.9672,0.0011893913041709,3739.9672,3484.6121,0.0157692656381268
118550,2024-05-15,3744.0161,0.0010826030773745,3744.0161,3491.2537,0.0159294927837484
118550,2024-05-16,3744.6042,0.0001570773159871,3744.6042,3491.2537,0.0159103695604006
118550,2024-05-17,3743.9235,-0.0001817815618537,3744.6042,3492.133,0.0158884719275174
118550,2024-05-20,3745.8212,0.0005068746730534,3745.8212,3492.133,0.0155475325676058
118550,2024-05-21,3747.4183,0.0004263684556005,3747.4183,3492.133,0.0155512778621231
118550,2024-05-22,3746.2534,-0.0003108540084783,3747.4183,3501.4937,0.0156421283042398
118550,2024-05-23,3747.7061,0.000387774089174,3747.7061,3507.1685,0.0156062181689231
118550,2024-05-24,3746.0257,-0.0004483809442794,3747.7061,3508.7364,0.0157312036549786
118550,2024-05-27,3746.3496,8.646497006137288e-05,3747.7061,3515.1918,0.0156557109752578
118550,2024-05-28,3746.0599,-7.732860809350761e-05,3747.7061,3520.3593,0.0156002202435251
118550,2024-05-29,3742.2728,-0.001010955537577,3747.7061,3521.5555,0.0157940013014448
118550,2024-05-30,3734.4394,-0.0020932199277401,3747.7061,3523.6117,0.0153277755178492
118550,2024-05-31,3731.8958,-0.0006811196347169,3747.7061,3527.4195,0.0154748414474678
118550,2024-06-03,3739.5911,0.002062035065395,3747.7061,3527.4195,0.0165525964545645
118550,2024-06-04,3739.3976,-5.174362512527786e-05,3747.7061,3533.9041,0.0163668060672156
118550,2024-06-05,3743.2638,0.0010339098468694,3747.7061,3533.9041,0.0157506646713777
118550,2024-06-06,3736.277,-0.0018664994970432,3747.7061,3533.9041,0.0166754124418586
118550,2024-06-07,3733.4734,-0.0007503726302948,3747.7061,3533.9041,0.0166790435922852
118550,2024-06-10,3729.3795,-0.001096539217341,3747.7061,3533.9041,0.0167390617071251
118550,2024-06-11,3729.587,5.56392826205343e-05,3747.7061,3533.9041,0.0157813814270039
118550,2024-06-12,3739.5819,0.0026798945835022,3747.7061,3533.9041,0.0175269888419022
118550,2024-06-13,3742.2675,0.0007181551499111,3747.7061,3533.9041,0.0176295911423365
118550,2024-06-14,3749.5783,0.0019535749381893,3749.5783,3533.9041,0.0182963895506159
118550,2024-06-17,3749.5914,3.4937262143319714e-06,3749.5914,3533.9041,0.0178606177840277
118550,2024-06-18,3755.6762,0.0016227901525482,3755.6762,3533.9041,0.0183229067486967
118550,2024-06-19,3764.4314,0.0023311913843904,3764.4314,3533.9041,0.0190708479159934
118550,2024-06-20,3764.9907,0.0001485748950027,3764.9907,3533.9041,0.018939424646711
118550,2024-06-21,3763.9315,-0.0002813287161638,3764.9907,3540.1517,0.0181364410774954
118550,2024-06-24,3759.9422,-0.0010598758239889,3764.9907,3545.5172,0.0184964402966979
118550,2024-06-25,3759.75,-5.111780707689473e-05,3764.9907,3547.1828,0.0182783842386265
118550,2024-06-26,3761.0277,0.0003398364252942,3764.9907,3547.1828,0.0180841666202223
118550,2024-06-27,3769.6363,0.0022888956654054,3769.6363,3548.1075,0.0191156863936229
118550,2024-06-28,3765.727,-0.0010370496485297,3769.6363,3548.1075,0.0194311037248756
118550,2024-07-01,3766.923,0.0003176013555947,3769.6363,3551.5836,0.0194123808663249
118550,2024-07-02,3761.0603,-0.0015563631112183,3769.6363,3551.5836,0.0200411771618679
118550,2024-07-03,3760.4253,-0.0001688353680476,3769.6363,3551.5836,0.0200187432147116
118550,2024-07-04,3762.5662,0.0005693239006769,3769.6363,3551.5836,0.0200462188477989
118550,2024-07-05,3765.4654,0.0007705379376448,3769.6363,3551.5836,0.0200504849458291
118550,2024-07-08,3768.6546,0.0008469603783902,3769.6363,3559.3369,0.0201427945964462
118550,2024-07-09,3771.1243,0.0006553267046547,3771.1243,3563.0629,0.0201674705981673
118550,2024-07-10,3774.2859,0.0008383706683972,3774.2859,3564.8668,0.0198945386816888
118550,2024-07-11,3775.432,0.0003036600910386,3775.432,3564.8668,0.018574029656842
118550,2024-07-12,3772.4497,-0.000789922848564,3775.432,3565.7911,0.0186298538295358
118550,2024-07-15,3766.4375,-0.0015937124357152,3775.432,3565.7911,0.0187419112798876
118550,2024-07-16,3765.3499,-0.0002887609312512,3775.432,3565.7911,0.018786414192067
118550,2024-07-17,3765.8142,0.0001233085934455,3775.432,3565.7911,0.0186330869070038
118550,2024-07-18,3771.5077,0.001511890841561,3775.432,3565.7911,0.0179354534852568
118550,2024-07-19,3772.1011,0.0001573376079808,3775.432,3565.7911,0.0176583832547676
118550,2024-07-22,3772.3325,6.134512142330628e-05,3775.432,3565.7911,0.0171492516852652
118550,2024-07-23,3774.7599,0.0006434745611634,3775.432,3565.7911,0.0171365585972642
118550,2024-07-24,3774.7143,-1.2080238533829224e-05,3775.432,3568.8741,0.0157467903042562
118550,2024-07-25,3778.7475,0.0010684782156891,3778.7475,3575.6837,0.0158576098283123
118550,2024-07-26,3787.2016,0.0022372757110655,3787.2016,3575.6837,0.0161299422225007
118550,2024-07-29,3796.4754,0.0024487209764592,3796.4754,3575.6837,0.0172157459647591
118550,2024-07-30,3797.8231,0.0003549871546646,3797.8231,3575.6837,0.0168305821297646
118550,2024-07-31,3800.0821,0.0005948144346163,3800.0821,3575.6837,0.0157952559040172
118550,2024-08-01,3807.0621,0.0018368024206634,3807.0621,3575.6837,0.0163876857147169
118550,2024-08-02,3807.4731,0.0001079572618476,3807.4731,3575.6837,0.0162915894579449
118550,2024-08-05,3811.0412,0.0009371307180081,3811.0412,3580.1269,0.015773531823953
118550,2024-08-06,3807.6981,-0.0008772143423692,3811.0412,3580.6211,0.0161783514836043
118550,2024-08-07,3807.4967,-5.28928488316982e-05,3811.0412,3580.6211,0.016235833376251
118550,2024-08-08,3812.8807,0.0014140524402819,3812.8807,3580.6211,0.0155390747697347
118550,2024-08-09,3811.1257,-0.0004602819070631,3812.8807,3580.6211,0.0151672480197308
118550,2024-08-12,3811.6208,0.0001299091237005,3812.8807,3580.6211,0.0151858498338378
